Date,Time,Item,Qty,Price Point Name,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Payment ID,Customer ID,Customer Name,Customer Reference ID,Unit,Count,Employee,PAN Suffix
11/03/2024,08:48 AM,Cinnamon Roll,1,,$3.80,$0.00,$3.80,$0.31,TRANS000103,PAY000103,,,,each,1,Employee 6,7589
11/03/2024,08:48 AM,Chai,1,,$4.42,$0.00,$4.42,$0.36,TRANS000103,PAY000103,,,,each,1,Employee 3,6085
11/03/2024,08:48 AM,Breakfast Tacos,1,,$13.18,$0.00,$13.18,$1.09,TRANS000103,PAY000103,,,,each,1,Employee 1,8888
10/14/2024,09:10 AM,BLT,1,,$10.13,$0.00,$10.13,$0.84,TRANS000104,PAY000104,,,,each,1,Employee 5,3895
08/08/2024,05:07 PM,Matcha Latte,1,,$3.56,$0.00,$3.56,$0.29,TRANS000105,PAY000105,,,,each,1,Employee 4,8432
08/08/2024,05:07 PM,Chai,1,,$3.81,$0.00,$3.81,$0.31,TRANS000105,PAY000105,,,,each,1,Employee 2,3176
01/07/2025,04:28 PM,Chai,1,,$3.70,$0.00,$3.70,$0.31,TRANS000106,PAY000106,,,,each,1,Employee 9,5200
12/11/2024,05:00 PM,Churro,1,,$5.49,$0.00,$5.49,$0.45,TRANS000107,PAY000107,,,,each,1,Employee 8,7696
11/20/2024,10:47 AM,Avocado Toast,1,,$10.35,$0.00,$10.35,$0.85,TRANS000108,PAY000108,CUST0475,Customer 324,CUST0475,each,1,Employee 9,1824
11/20/2024,10:47 AM,Concha,1,,$5.86,$0.80,$5.06,$0.42,TRANS000108,PAY000108,CUST0475,Customer 324,CUST0475,each,1,Employee 9,7534
11/20/2024,10:47 AM,Cinnamon Roll,1,,$4.31,$0.62,$3.69,$0.30,TRANS000108,PAY000108,CUST0475,Customer 324,CUST0475,each,1,Employee 3,9533
09/16/2024,11:27 AM,Chai,1,,$3.66,$0.00,$3.66,$0.30,TRANS000109,PAY000109,,,,each,1,Employee 2,9712
12/17/2024,05:21 PM,Drip,1,,$4.08,$0.47,$3.61,$0.30,TRANS000110,PAY000110,,,,each,1,Employee 6,5357
10/23/2024,11:52 AM,Avocado Toast,1,,$8.59,$0.00,$8.59,$0.71,TRANS000111,PAY000111,,,,each,1,Employee 3,5997
10/23/2024,11:52 AM,Muffin,1,,$5.69,$0.00,$5.69,$0.47,TRANS000111,PAY000111,,,,each,1,Employee 3,3240
10/23/2024,11:52 AM,Breakfast Tacos,1,,$9.85,$0.00,$9.85,$0.81,TRANS000111,PAY000111,,,,each,1,Employee 8,2855
12/25/2024,05:24 PM,Breakfast Tacos,1,,$9.84,$0.00,$9.84,$0.81,TRANS000112,PAY000112,,,,each,1,Employee 1,3949
11/05/2024,12:56 PM,Matcha Latte,1,,$3.70,$0.00,$3.70,$0.31,TRANS000113,PAY000113,,,,each,1,Employee 2,3761
11/05/2024,12:56 PM,Quesadilla,1,,$13.49,$1.96,$11.53,$0.95,TRANS000113,PAY000113,,,,each,1,Employee 1,1517
11/05/2024,12:56 PM,Cold Brew,1,,$5.37,$0.00,$5.37,$0.44,TRANS000113,PAY000113,,,,each,1,Employee 9,2988
10/21/2024,05:19 PM,Avocado Toast,1,,$12.17,$0.00,$12.17,$1.00,TRANS000114,PAY000114,,,,each,1,Employee 3,3849
12/28/2024,10:05 AM,Crepe,1,,$8.30,$0.00,$8.30,$0.68,TRANS000115,PAY000115,,,,each,1,Employee 4,1816
12/15/2024,11:18 AM,Tea,1,,$3.52,$0.00,$3.52,$0.29,TRANS000116,PAY000116,,,,each,1,Employee 1,5138
12/15/2024,11:18 AM,Chai,1,,$4.78,$0.00,$4.78,$0.39,TRANS000116,PAY000116,,,,each,1,Employee 4,9560
12/15/2024,11:18 AM,Churro,1,,$6.77,$1.29,$5.48,$0.45,TRANS000116,PAY000116,,,,each,1,Employee 1,7136
12/15/2024,11:18 AM,Quesadilla,1,,$8.09,$1.55,$6.55,$0.54,TRANS000116,PAY000116,,,,each,1,Employee 2,4901
09/27/2024,08:10 AM,Avocado Toast,1,,$11.23,$0.00,$11.23,$0.93,TRANS000117,PAY000117,,,,each,1,Employee 1,5744
09/27/2024,08:10 AM,Horchata Agua Fresca,1,,$3.57,$0.00,$3.57,$0.29,TRANS000117,PAY000117,,,,each,1,Employee 2,9636
09/27/2024,01:57 PM,Latte Build Your Own,1,,$4.40,$0.00,$4.40,$0.36,TRANS000118,PAY000118,,,,each,1,Employee 5,3032
10/31/2024,12:49 PM,Americano,1,,$4.93,$0.00,$4.93,$0.41,TRANS000119,PAY000119,,,,each,1,Employee 1,8024
10/31/2024,12:49 PM,Matcha Latte,1,,$3.71,$0.00,$3.71,$0.31,TRANS000119,PAY000119,,,,each,1,Employee 3,3594
10/31/2024,12:49 PM,Pan Dulce,1,,$4.90,$0.00,$4.90,$0.40,TRANS000119,PAY000119,,,,each,1,Employee 5,1086
10/15/2024,02:15 PM,Cookies,1,,$4.16,$0.00,$4.16,$0.34,TRANS000120,PAY000120,,,,each,1,Employee 3,8178
10/15/2024,02:15 PM,Cortado,1,,$4.61,$0.64,$3.97,$0.33,TRANS000120,PAY000120,,,,each,1,Employee 3,4453
01/03/2025,03:07 PM,Avocado Toast,1,,$10.63,$0.00,$10.63,$0.88,TRANS000121,PAY000121,,,,each,1,Employee 1,6388
01/03/2025,03:07 PM,Quesadilla,1,,$10.35,$0.00,$10.35,$0.85,TRANS000121,PAY000121,,,,each,1,Employee 7,1816
01/03/2025,03:07 PM,Croissant Plain,1,,$7.31,$0.00,$7.31,$0.60,TRANS000121,PAY000121,,,,each,1,Employee 1,7314
01/03/2025,03:07 PM,Chilaquiles,1,,$8.41,$0.00,$8.41,$0.69,TRANS000121,PAY000121,,,,each,1,Employee 5,4893
01/03/2025,04:55 PM,Cold Brew,1,,$4.10,$0.00,$4.10,$0.34,TRANS000122,PAY000122,,,,each,1,Employee 9,6991
01/03/2025,04:55 PM,Croissant Plain,1,,$7.37,$1.22,$6.16,$0.51,TRANS000122,PAY000122,,,,each,1,Employee 2,7476
09/14/2024,01:14 PM,Concha,1,,$3.77,$0.00,$3.77,$0.31,TRANS000123,PAY000123,,,,each,1,Employee 5,4439
10/01/2024,02:31 PM,Chilaquiles,1,,$13.21,$0.00,$13.21,$1.09,TRANS000124,PAY000124,CUST0485,Customer 211,CUST0485,each,1,Employee 1,4801
10/01/2024,02:31 PM,Horchata Agua Fresca,1,,$4.89,$0.00,$4.89,$0.40,TRANS000124,PAY000124,CUST0485,Customer 211,CUST0485,each,1,Employee 7,8485
11/21/2024,01:56 PM,Cold Brew,1,,$4.65,$0.87,$3.78,$0.31,TRANS000125,PAY000125,,,,each,1,Employee 3,6710
08/05/2024,03:45 PM,Cold Brew,1,,$4.06,$0.00,$4.06,$0.33,TRANS000126,PAY000126,,,,each,1,Employee 3,7644
08/05/2024,03:45 PM,Quesadilla,1,,$9.39,$1.66,$7.74,$0.64,TRANS000126,PAY000126,,,,each,1,Employee 2,4504
11/08/2024,02:14 PM,Americano,1,,$5.17,$0.00,$5.17,$0.43,TRANS000127,PAY000127,CUST0003,Customer 208,CUST0003,each,1,Employee 2,6232
11/08/2024,02:14 PM,Tea,1,,$4.42,$0.00,$4.42,$0.36,TRANS000127,PAY000127,CUST0003,Customer 208,CUST0003,each,1,Employee 2,4226
09/24/2024,01:17 PM,Limonada 16oz,1,,$3.55,$0.00,$3.55,$0.29,TRANS000128,PAY000128,,,,each,1,Employee 8,2141
08/20/2024,01:02 PM,Cinnamon Roll,1,,$6.26,$0.00,$6.26,$0.52,TRANS000129,PAY000129,,,,each,1,Employee 8,8382
08/20/2024,01:02 PM,Cappuccino,1,,$4.72,$0.00,$4.72,$0.39,TRANS000129,PAY000129,,,,each,1,Employee 3,3259
09/06/2024,05:16 PM,Americano,1,,$6.36,$0.91,$5.44,$0.45,TRANS000130,PAY000130,,,,each,1,Employee 4,4970
09/06/2024,05:16 PM,Tea,1,,$5.47,$0.00,$5.47,$0.45,TRANS000130,PAY000130,,,,each,1,Employee 8,6415
09/25/2024,02:39 PM,Americano,1,,$5.20,$0.00,$5.20,$0.43,TRANS000131,PAY000131,,,,each,1,Employee 8,8522
11/20/2024,02:16 PM,Cortado,1,,$5.22,$0.00,$5.22,$0.43,TRANS000132,PAY000132,,,,each,1,Employee 6,2234
10/10/2024,04:34 PM,Chilaquiles,1,,$9.31,$0.00,$9.31,$0.77,TRANS000133,PAY000133,CUST0295,Customer 196,CUST0295,each,1,Employee 2,1719
10/10/2024,04:34 PM,Latte Build Your Own,1,,$4.71,$0.00,$4.71,$0.39,TRANS000133,PAY000133,CUST0295,Customer 196,CUST0295,each,1,Employee 8,3294
10/11/2024,04:05 PM,Cappuccino,1,,$4.73,$0.00,$4.73,$0.39,TRANS000134,PAY000134,,,,each,1,Employee 7,9519
08/08/2024,05:46 PM,Chai,1,,$4.50,$0.47,$4.04,$0.33,TRANS000135,PAY000135,,,,each,1,Employee 1,2848
08/08/2024,05:46 PM,Breakfast Tacos,1,,$10.63,$0.00,$10.63,$0.88,TRANS000135,PAY000135,,,,each,1,Employee 1,3786
08/08/2024,05:46 PM,Cappuccino,1,,$5.88,$0.00,$5.88,$0.49,TRANS000135,PAY000135,,,,each,1,Employee 1,4308
12/14/2024,03:26 PM,Croissant Plain,1,,$3.85,$0.00,$3.85,$0.32,TRANS000136,PAY000136,,,,each,1,Employee 3,7999
09/18/2024,12:50 PM,BLT,1,,$8.47,$0.00,$8.47,$0.70,TRANS000137,PAY000137,CUST0359,Customer 156,CUST0359,each,1,Employee 1,2961
09/17/2024,03:32 PM,Cortado,1,,$5.89,$0.59,$5.30,$0.44,TRANS000138,PAY000138,CUST0208,Customer 370,CUST0208,each,1,Employee 9,7305
09/17/2024,03:32 PM,Cinnamon Roll,1,,$6.92,$0.00,$6.92,$0.57,TRANS000138,PAY000138,CUST0208,Customer 370,CUST0208,each,1,Employee 7,8299
09/17/2024,03:32 PM,Churro,1,,$4.76,$0.00,$4.76,$0.39,TRANS000138,PAY000138,CUST0208,Customer 370,CUST0208,each,1,Employee 1,4672
10/05/2024,10:57 AM,Cinnamon Roll,1,,$5.83,$1.09,$4.73,$0.39,TRANS000139,PAY000139,,,,each,1,Employee 8,9383
10/05/2024,10:57 AM,Pan Dulce,1,,$7.09,$0.00,$7.09,$0.59,TRANS000139,PAY000139,,,,each,1,Employee 9,8347
09/30/2024,12:57 PM,Latte Build Your Own,1,,$4.08,$0.00,$4.08,$0.34,TRANS000140,PAY000140,,,,each,1,Employee 8,7686
09/30/2024,12:57 PM,Cold Brew,1,,$4.13,$0.00,$4.13,$0.34,TRANS000140,PAY000140,,,,each,1,Employee 7,9469
09/09/2024,12:46 PM,Cinnamon Roll,1,,$4.06,$0.00,$4.06,$0.33,TRANS000141,PAY000141,CUST0490,Customer 182,CUST0490,each,1,Employee 1,3462
09/09/2024,12:46 PM,Chai,1,,$4.11,$0.00,$4.11,$0.34,TRANS000141,PAY000141,CUST0490,Customer 182,CUST0490,each,1,Employee 6,8984
12/29/2024,04:33 PM,Avocado Toast,1,,$8.28,$0.00,$8.28,$0.68,TRANS000142,PAY000142,,,,each,1,Employee 1,2073
10/04/2024,10:31 AM,Horchata Agua Fresca,1,,$5.27,$0.00,$5.27,$0.43,TRANS000143,PAY000143,,,,each,1,Employee 3,5198
10/04/2024,10:31 AM,Chilaquiles,1,,$11.81,$0.00,$11.81,$0.97,TRANS000143,PAY000143,,,,each,1,Employee 3,3845
12/24/2024,09:04 AM,Churro,1,,$3.53,$0.00,$3.53,$0.29,TRANS000144,PAY000144,,,,each,1,Employee 4,6054
12/24/2024,09:04 AM,Cappuccino,1,,$4.99,$0.00,$4.99,$0.41,TRANS000144,PAY000144,,,,each,1,Employee 5,1725
09/04/2024,01:00 PM,Cappuccino,1,,$5.94,$0.93,$5.01,$0.41,TRANS000145,PAY000145,,,,each,1,Employee 9,2609
09/27/2024,02:40 PM,Americano,1,,$5.97,$0.00,$5.97,$0.49,TRANS000146,PAY000146,CUST0048,Customer 226,CUST0048,each,1,Employee 4,6877
12/08/2024,05:58 PM,Avocado Toast,1,,$13.22,$1.60,$11.62,$0.96,TRANS000147,PAY000147,,,,each,1,Employee 7,7124
12/08/2024,05:58 PM,Cookies,1,,$6.98,$0.00,$6.98,$0.58,TRANS000147,PAY000147,,,,each,1,Employee 3,4982
08/19/2024,05:20 PM,Churro,1,,$3.99,$0.66,$3.33,$0.27,TRANS000148,PAY000148,,,,each,1,Employee 4,7382
08/19/2024,05:20 PM,Breakfast Tacos,1,,$12.74,$1.97,$10.77,$0.89,TRANS000148,PAY000148,,,,each,1,Employee 2,2873
08/19/2024,05:20 PM,Quesadilla,1,,$8.27,$0.00,$8.27,$0.68,TRANS000148,PAY000148,,,,each,1,Employee 5,1277
10/07/2024,09:12 AM,Concha,1,,$6.77,$1.28,$5.49,$0.45,TRANS000149,PAY000149,CUST0135,Customer 68,CUST0135,each,1,Employee 1,5654
10/07/2024,09:12 AM,Avocado Toast,1,,$9.26,$0.00,$9.26,$0.76,TRANS000149,PAY000149,CUST0135,Customer 68,CUST0135,each,1,Employee 2,7553
10/07/2024,09:12 AM,Americano,1,,$4.72,$0.93,$3.79,$0.31,TRANS000149,PAY000149,CUST0135,Customer 68,CUST0135,each,1,Employee 3,1011
10/07/2024,09:12 AM,Cortado,1,,$4.38,$0.00,$4.38,$0.36,TRANS000149,PAY000149,CUST0135,Customer 68,CUST0135,each,1,Employee 6,4009
09/18/2024,09:59 AM,Cookies,1,,$3.61,$0.00,$3.61,$0.30,TRANS000150,PAY000150,,,,each,1,Employee 9,4809
08/20/2024,02:59 PM,Churro,1,,$6.91,$0.00,$6.91,$0.57,TRANS000151,PAY000151,,,,each,1,Employee 6,5535
08/20/2024,02:59 PM,Cookies,1,,$6.67,$0.00,$6.67,$0.55,TRANS000151,PAY000151,,,,each,1,Employee 4,8697
09/07/2024,10:22 AM,Matcha Latte,1,,$4.79,$0.00,$4.79,$0.40,TRANS000152,PAY000152,CUST0187,Customer 453,CUST0187,each,1,Employee 1,2268
08/31/2024,10:16 AM,Breakfast Tacos,1,,$8.39,$0.00,$8.39,$0.69,TRANS000153,PAY000153,CUST0190,Customer 471,CUST0190,each,1,Employee 3,3240
08/31/2024,10:16 AM,Cappuccino,1,,$4.80,$0.00,$4.80,$0.40,TRANS000153,PAY000153,CUST0190,Customer 471,CUST0190,each,1,Employee 1,6968
01/04/2025,11:05 AM,Americano,1,,$4.57,$0.00,$4.57,$0.38,TRANS000154,PAY000154,,,,each,1,Employee 3,1298
01/04/2025,11:05 AM,Tea,1,,$4.06,$0.00,$4.06,$0.33,TRANS000154,PAY000154,,,,each,1,Employee 8,5306
09/08/2024,10:11 AM,Cappuccino,1,,$4.47,$0.00,$4.47,$0.37,TRANS000155,PAY000155,CUST0267,Customer 154,CUST0267,each,1,Employee 3,2652
09/15/2024,12:23 PM,Americano,1,,$4.85,$0.00,$4.85,$0.40,TRANS000156,PAY000156,,,,each,1,Employee 3,9989
09/15/2024,12:23 PM,BLT,1,,$11.00,$1.23,$9.77,$0.81,TRANS000156,PAY000156,,,,each,1,Employee 4,4164
09/15/2024,12:23 PM,Muffin,1,,$6.99,$0.00,$6.99,$0.58,TRANS000156,PAY000156,,,,each,1,Employee 9,1946
11/10/2024,05:58 PM,Cookies,1,,$4.34,$0.67,$3.66,$0.30,TRANS000157,PAY000157,,,,each,1,Employee 2,5386
11/10/2024,05:58 PM,Chilaquiles,1,,$8.70,$0.00,$8.70,$0.72,TRANS000157,PAY000157,,,,each,1,Employee 4,9947
12/01/2024,04:17 PM,Horchata Agua Fresca,1,,$5.48,$0.00,$5.48,$0.45,TRANS000158,PAY000158,,,,each,1,Employee 6,5677
09/13/2024,03:23 PM,Cookies,1,,$4.26,$0.00,$4.26,$0.35,TRANS000159,PAY000159,,,,each,1,Employee 6,6540
11/16/2024,05:10 PM,Croissant Plain,1,,$4.63,$0.00,$4.63,$0.38,TRANS000160,PAY000160,,,,each,1,Employee 7,4854
11/16/2024,05:10 PM,Cortado,1,,$5.56,$0.64,$4.93,$0.41,TRANS000160,PAY000160,,,,each,1,Employee 3,6515
11/16/2024,05:10 PM,BLT,1,,$10.39,$0.00,$10.39,$0.86,TRANS000160,PAY000160,,,,each,1,Employee 3,4138
12/14/2024,03:54 PM,Cold Brew,1,,$6.36,$0.00,$6.36,$0.53,TRANS000161,PAY000161,,,,each,1,Employee 8,4440
09/19/2024,04:16 PM,Cinnamon Roll,1,,$4.21,$0.82,$3.38,$0.28,TRANS000162,PAY000162,,,,each,1,Employee 8,6911
09/19/2024,04:16 PM,Quesadilla,1,,$9.89,$0.00,$9.89,$0.82,TRANS000162,PAY000162,,,,each,1,Employee 5,2141
10/21/2024,09:01 AM,Horchata Agua Fresca,1,,$4.34,$0.00,$4.34,$0.36,TRANS000163,PAY000163,CUST0175,Customer 319,CUST0175,each,1,Employee 3,3938
10/21/2024,09:01 AM,Croissant Plain,1,,$3.77,$0.00,$3.77,$0.31,TRANS000163,PAY000163,CUST0175,Customer 319,CUST0175,each,1,Employee 5,6730
11/06/2024,10:39 AM,Croissant Plain,1,,$6.18,$0.00,$6.18,$0.51,TRANS000164,PAY000164,,,,each,1,Employee 7,2375
11/06/2024,10:39 AM,Avocado Toast,1,,$10.15,$0.00,$10.15,$0.84,TRANS000164,PAY000164,,,,each,1,Employee 7,4534
12/27/2024,04:38 PM,Cold Brew,1,,$5.05,$0.00,$5.05,$0.42,TRANS000165,PAY000165,,,,each,1,Employee 9,2985
12/27/2024,04:38 PM,Limonada 16oz,1,,$4.08,$0.61,$3.47,$0.29,TRANS000165,PAY000165,,,,each,1,Employee 9,8164
09/07/2024,01:44 PM,Cinnamon Roll,1,,$6.50,$0.00,$6.50,$0.54,TRANS000166,PAY000166,CUST0259,Customer 373,CUST0259,each,1,Employee 1,8209
12/25/2024,08:33 AM,Matcha Latte,1,,$5.10,$0.00,$5.10,$0.42,TRANS000167,PAY000167,,,,each,1,Employee 3,7008
09/21/2024,12:54 PM,Cortado,1,,$4.89,$0.00,$4.89,$0.40,TRANS000168,PAY000168,,,,each,1,Employee 9,1198
09/21/2024,12:54 PM,Cinnamon Roll,1,,$4.75,$0.00,$4.75,$0.39,TRANS000168,PAY000168,,,,each,1,Employee 7,2174
01/04/2025,05:50 PM,Churro,1,,$4.29,$0.00,$4.29,$0.35,TRANS000169,PAY000169,CUST0287,Customer 434,CUST0287,each,1,Employee 8,4432
01/04/2025,05:50 PM,Chilaquiles,1,,$10.22,$0.00,$10.22,$0.84,TRANS000169,PAY000169,CUST0287,Customer 434,CUST0287,each,1,Employee 7,7326
01/04/2025,05:50 PM,Americano,1,,$4.36,$0.00,$4.36,$0.36,TRANS000169,PAY000169,CUST0287,Customer 434,CUST0287,each,1,Employee 4,8686
08/30/2024,10:48 AM,Avocado Toast,1,,$11.00,$0.00,$11.00,$0.91,TRANS000170,PAY000170,,,,each,1,Employee 3,8037
08/28/2024,10:10 AM,Pan Dulce,1,,$7.34,$0.00,$7.34,$0.61,TRANS000171,PAY000171,CUST0090,Customer 176,CUST0090,each,1,Employee 7,5267
08/28/2024,10:10 AM,Cappuccino,1,,$4.49,$0.00,$4.49,$0.37,TRANS000171,PAY000171,CUST0090,Customer 176,CUST0090,each,1,Employee 5,9881
08/28/2024,10:10 AM,Cortado,1,,$5.00,$0.00,$5.00,$0.41,TRANS000171,PAY000171,CUST0090,Customer 176,CUST0090,each,1,Employee 1,2412
09/17/2024,10:51 AM,Avocado Toast,1,,$13.97,$0.00,$13.97,$1.15,TRANS000172,PAY000172,,,,each,1,Employee 1,9737
09/17/2024,10:51 AM,Quesadilla,1,,$10.21,$0.00,$10.21,$0.84,TRANS000172,PAY000172,,,,each,1,Employee 9,8265
09/17/2024,10:51 AM,Breakfast Tacos,1,,$9.00,$0.00,$9.00,$0.74,TRANS000172,PAY000172,,,,each,1,Employee 7,4998
12/31/2024,01:13 PM,BLT,1,,$9.56,$1.32,$8.24,$0.68,TRANS000173,PAY000173,CUST0209,Customer 357,CUST0209,each,1,Employee 5,7852
12/31/2024,01:13 PM,Cortado,1,,$6.16,$0.96,$5.20,$0.43,TRANS000173,PAY000173,CUST0209,Customer 357,CUST0209,each,1,Employee 6,8893
12/31/2024,01:13 PM,Tea,1,,$4.98,$0.00,$4.98,$0.41,TRANS000173,PAY000173,CUST0209,Customer 357,CUST0209,each,1,Employee 6,3925
12/31/2024,01:13 PM,Chai,1,,$5.25,$0.00,$5.25,$0.43,TRANS000173,PAY000173,CUST0209,Customer 357,CUST0209,each,1,Employee 1,1512
12/10/2024,11:17 AM,Limonada 16oz,1,,$5.23,$0.93,$4.30,$0.35,TRANS000174,PAY000174,,,,each,1,Employee 4,3118
12/24/2024,05:06 PM,Pan Dulce,1,,$4.25,$0.00,$4.25,$0.35,TRANS000175,PAY000175,CUST0193,Customer 68,CUST0193,each,1,Employee 7,8995
12/24/2024,05:06 PM,Chai,1,,$4.33,$0.00,$4.33,$0.36,TRANS000175,PAY000175,CUST0193,Customer 68,CUST0193,each,1,Employee 6,3173
01/04/2025,10:40 AM,Breakfast Tacos,1,,$9.03,$0.00,$9.03,$0.75,TRANS000176,PAY000176,,,,each,1,Employee 5,9683
01/04/2025,10:40 AM,Limonada 16oz,1,,$4.38,$0.00,$4.38,$0.36,TRANS000176,PAY000176,,,,each,1,Employee 1,1585
08/17/2024,04:58 PM,BLT,1,,$10.41,$0.00,$10.41,$0.86,TRANS000177,PAY000177,CUST0327,Customer 108,CUST0327,each,1,Employee 6,6398
08/17/2024,04:58 PM,Limonada 16oz,1,,$5.40,$0.00,$5.40,$0.45,TRANS000177,PAY000177,CUST0327,Customer 108,CUST0327,each,1,Employee 1,8118
08/17/2024,04:58 PM,Tea,1,,$4.90,$0.00,$4.90,$0.40,TRANS000177,PAY000177,CUST0327,Customer 108,CUST0327,each,1,Employee 9,4140
09/30/2024,09:54 AM,Croissant Plain,1,,$6.04,$0.00,$6.04,$0.50,TRANS000178,PAY000178,,,,each,1,Employee 7,4161
09/30/2024,09:54 AM,BLT,1,,$11.58,$0.00,$11.58,$0.96,TRANS000178,PAY000178,,,,each,1,Employee 1,5078
09/30/2024,09:54 AM,Limonada 16oz,1,,$4.10,$0.00,$4.10,$0.34,TRANS000178,PAY000178,,,,each,1,Employee 8,9911
09/10/2024,08:45 AM,Tea,1,,$4.47,$0.58,$3.88,$0.32,TRANS000179,PAY000179,,,,each,1,Employee 1,5212
09/19/2024,03:57 PM,Drip,1,,$5.25,$0.00,$5.25,$0.43,TRANS000180,PAY000180,,,,each,1,Employee 7,5626
09/19/2024,03:57 PM,Concha,1,,$3.85,$0.00,$3.85,$0.32,TRANS000180,PAY000180,,,,each,1,Employee 1,7481
12/09/2024,09:32 AM,Latte Build Your Own,1,,$4.97,$0.00,$4.97,$0.41,TRANS000181,PAY000181,,,,each,1,Employee 7,7031
12/09/2024,09:32 AM,Cortado,1,,$5.20,$0.00,$5.20,$0.43,TRANS000181,PAY000181,,,,each,1,Employee 7,8328
12/09/2024,09:32 AM,Horchata Agua Fresca,1,,$5.00,$0.00,$5.00,$0.41,TRANS000181,PAY000181,,,,each,1,Employee 3,6555
10/07/2024,05:10 PM,Concha,1,,$6.93,$0.00,$6.93,$0.57,TRANS000182,PAY000182,,,,each,1,Employee 7,8489
10/07/2024,05:10 PM,Cookies,1,,$6.92,$0.00,$6.92,$0.57,TRANS000182,PAY000182,,,,each,1,Employee 3,3721
09/13/2024,01:12 PM,Pan Dulce,1,,$4.65,$0.00,$4.65,$0.38,TRANS000183,PAY000183,CUST0012,Customer 180,CUST0012,each,1,Employee 8,2172
09/13/2024,01:12 PM,Cortado,1,,$6.09,$0.00,$6.09,$0.50,TRANS000183,PAY000183,CUST0012,Customer 180,CUST0012,each,1,Employee 8,3940
09/13/2024,01:12 PM,Croissant Plain,1,,$5.24,$0.00,$5.24,$0.43,TRANS000183,PAY000183,CUST0012,Customer 180,CUST0012,each,1,Employee 6,1363
11/27/2024,09:40 AM,Latte Build Your Own,1,,$4.82,$0.00,$4.82,$0.40,TRANS000184,PAY000184,CUST0451,Customer 446,CUST0451,each,1,Employee 9,7795
11/27/2024,09:40 AM,Cortado,1,,$5.22,$0.00,$5.22,$0.43,TRANS000184,PAY000184,CUST0451,Customer 446,CUST0451,each,1,Employee 5,1739
11/27/2024,09:40 AM,Limonada 16oz,1,,$3.90,$0.00,$3.90,$0.32,TRANS000184,PAY000184,CUST0451,Customer 446,CUST0451,each,1,Employee 8,7947
11/14/2024,01:49 PM,Muffin,1,,$4.22,$0.00,$4.22,$0.35,TRANS000185,PAY000185,,,,each,1,Employee 7,3007
09/02/2024,09:55 AM,Cortado,1,,$4.10,$0.00,$4.10,$0.34,TRANS000186,PAY000186,,,,each,1,Employee 2,8164
09/02/2024,09:55 AM,Crepe,1,,$11.43,$0.00,$11.43,$0.94,TRANS000186,PAY000186,,,,each,1,Employee 8,7727
12/03/2024,12:09 PM,Horchata Agua Fresca,1,,$4.59,$0.00,$4.59,$0.38,TRANS000187,PAY000187,,,,each,1,Employee 6,6378
10/29/2024,03:58 PM,Cold Brew,1,,$6.25,$0.00,$6.25,$0.52,TRANS000188,PAY000188,,,,each,1,Employee 5,1654
11/14/2024,03:06 PM,Pan Dulce,1,,$4.77,$0.66,$4.11,$0.34,TRANS000189,PAY000189,,,,each,1,Employee 1,8688
11/14/2024,03:06 PM,Tea,1,,$4.58,$0.00,$4.58,$0.38,TRANS000189,PAY000189,,,,each,1,Employee 6,5379
09/25/2024,10:04 AM,Cortado,1,,$4.51,$0.00,$4.51,$0.37,TRANS000190,PAY000190,CUST0103,Customer 106,CUST0103,each,1,Employee 2,9167
09/25/2024,10:04 AM,Cold Brew,1,,$4.85,$0.00,$4.85,$0.40,TRANS000190,PAY000190,CUST0103,Customer 106,CUST0103,each,1,Employee 2,5196
09/25/2024,10:04 AM,Pan Dulce,1,,$5.24,$0.00,$5.24,$0.43,TRANS000190,PAY000190,CUST0103,Customer 106,CUST0103,each,1,Employee 2,8082
09/25/2024,10:04 AM,Limonada 16oz,1,,$5.40,$0.00,$5.40,$0.45,TRANS000190,PAY000190,CUST0103,Customer 106,CUST0103,each,1,Employee 7,9417
11/13/2024,11:28 AM,Croissant Plain,1,,$6.68,$0.86,$5.83,$0.48,TRANS000191,PAY000191,,,,each,1,Employee 4,3262
11/13/2024,11:28 AM,Avocado Toast,1,,$8.04,$0.00,$8.04,$0.66,TRANS000191,PAY000191,,,,each,1,Employee 7,3429
01/06/2025,03:47 PM,Avocado Toast,1,,$10.50,$0.00,$10.50,$0.87,TRANS000192,PAY000192,,,,each,1,Employee 7,4317
10/23/2024,02:27 PM,Breakfast Tacos,1,,$8.04,$0.00,$8.04,$0.66,TRANS000193,PAY000193,,,,each,1,Employee 9,1452
11/30/2024,05:09 PM,Cortado,1,,$5.90,$0.00,$5.90,$0.49,TRANS000194,PAY000194,,,,each,1,Employee 1,4875
11/30/2024,05:09 PM,Quesadilla,1,,$10.86,$0.00,$10.86,$0.90,TRANS000194,PAY000194,,,,each,1,Employee 6,5992
10/10/2024,05:26 PM,Croissant Plain,1,,$3.76,$0.42,$3.34,$0.28,TRANS000195,PAY000195,,,,each,1,Employee 2,5052
10/10/2024,05:26 PM,Pan Dulce,1,,$5.39,$0.00,$5.39,$0.44,TRANS000195,PAY000195,,,,each,1,Employee 6,6490
11/25/2024,08:22 AM,BLT,1,,$10.43,$0.00,$10.43,$0.86,TRANS000196,PAY000196,,,,each,1,Employee 6,4992
11/25/2024,08:22 AM,Crepe,1,,$13.12,$0.00,$13.12,$1.08,TRANS000196,PAY000196,,,,each,1,Employee 8,2992
